User ID,Subscription Type,999,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,932,Plan Duration,,
2179,Standard,128,10,10/11/2022,10/7/2023,Spain,40,Male,Smart TV,,1 Month,,
2180,Basic,127,14,10/11/2022,10/7/2023,Italy,31,Female,Smart TV,,1 Month,,
2181,Premium,127,13,10/11/2022,9/7/2023,Spain,27,Male,Laptop,,1 Month,,
2182,Standard,127,14,9/11/2022,10/7/2023,Spain,45,Female,Tablet,,1 Month,,
2183,Basic,126,10,9/11/2022,10/7/2023,United States,49,Female,Smart TV,,1 Month,,
2184,Standard,126,12,6/11/2022,11/7/2023,Canada,28,Male,Tablet,,1 Month,,
2185,Premium,126,14,3/11/2022,8/7/2023,United States,33,Male,Smart TV,,1 Month,,
2186,Basic,125,15,27-10-22,11/7/2023,United States,38,Male,Smart TV,,1 Month,,
2187,Premium,125,15,28-10-22,10/7/2023,Canada,44,Male,Tablet,,1 Month,,
2188,Standard,125,15,18-10-22,10/7/2023,United Kingdom,34,Female,Laptop,,1 Month,,
2189,Basic,124,15,4/10/2022,9/7/2023,Australia,35,Male,Laptop,,1 Month,,
2190,Standard,124,10,29-09-22,10/7/2023,Germany,47,Male,Tablet,,1 Month,,
2191,Premium,124,12,29-09-22,10/7/2023,France,30,Male,Smartphone,,1 Month,,
2192,Basic,123,12,23-09-22,10/7/2023,Brazil,50,Female,Smart TV,,1 Month,,
2193,Standard,123,12,17-09-22,9/7/2023,Mexico,32,Male,Laptop,,1 Month,,
2194,Premium,123,14,12/9/2022,12/7/2023,Spain,36,Female,Smart TV,,1 Month,,
2195,Basic,122,14,16-08-22,10/7/2023,Italy,40,Female,Smart TV,,1 Month,,
2196,Premium,122,15,16-08-22,9/7/2023,Spain,39,Male,Smartphone,,1 Month,,
2197,Basic,121,11,13-08-22,10/7/2023,Spain,28,Male,Smartphone,,1 Month,,
2198,Standard,121,12,12/8/2022,11/7/2023,United States,29,Female,Smart TV,,1 Month,,
2199,Standard,121,14,13-08-22,9/7/2023,Canada,49,Male,Tablet,,1 Month,,
2200,Basic,120,14,30-07-22,12/7/2023,United States,40,Male,Laptop,,1 Month,,
2201,Premium,120,12,25-07-22,10/7/2023,United States,29,Male,Laptop,,1 Month,,
2202,Basic,119,14,25-07-22,11/7/2023,Canada,35,Female,Tablet,,1 Month,,
2203,Standard,119,14,26-07-22,10/7/2023,United Kingdom,44,Male,Smartphone,,1 Month,,
2204,Premium,119,11,25-07-22,13-07-23,Australia,39,Male,Smart TV,,1 Month,,
2205,Basic,118,12,23-07-22,9/7/2023,Germany,27,Male,Smart TV,,1 Month,,
2206,Premium,118,11,18-07-22,11/7/2023,France,31,Male,Smart TV,,1 Month,,
2207,Basic,117,13,13-07-22,10/7/2023,Brazil,39,Female,Laptop,,1 Month,,
2208,Standard,117,13,13-07-22,12/7/2023,Mexico,44,Male,Laptop,,1 Month,,
2209,Standard,117,10,13-07-22,9/7/2023,Spain,48,Female,Tablet,,1 Month,,
2210,Basic,116,11,13-07-22,11/7/2023,Italy,27,Male,Smartphone,,1 Month,,
2211,Premium,116,13,13-07-22,9/7/2023,Spain,27,Male,Laptop,,1 Month,,
2212,Basic,115,14,14-07-22,11/7/2023,Spain,41,Male,Smart TV,,1 Month,,
2213,Standard,115,15,15-07-22,9/7/2023,United States,44,Female,Tablet,,1 Month,,
2214,Premium,115,12,16-07-22,12/7/2023,Canada,29,Female,Tablet,,1 Month,,
2215,Basic,114,13,18-07-22,9/7/2023,United States,42,Female,Smartphone,,1 Month,,
2216,Premium,114,15,21-07-22,11/7/2023,United States,45,Female,Smart TV,,1 Month,,
2217,Basic,113,11,24-07-22,9/7/2023,Canada,39,Female,Tablet,,1 Month,,
2218,Standard,113,15,29-07-22,12/7/2023,United Kingdom,41,Female,Tablet,,1 Month,,
2219,Standard,113,10,6/8/2022,10/7/2023,Australia,41,Female,Laptop,,1 Month,,
2220,Basic,112,15,11/8/2022,11/7/2023,Germany,41,Male,Smartphone,,1 Month,,
2221,Premium,112,14,16-08-22,9/7/2023,France,47,Female,Smart TV,,1 Month,,
2222,Basic,111,10,21-08-22,13-07-23,Brazil,49,Female,Smartphone,,1 Month,,
2223,Standard,111,12,22-08-22,10/7/2023,Mexico,29,Male,Laptop,,1 Month,,
2224,Premium,111,10,24-08-22,10/7/2023,Spain,33,Male,Tablet,,1 Month,,
2225,Basic,110,13,2/9/2022,12/7/2023,Italy,45,Female,Smart TV,,1 Month,,
2226,Premium,110,13,6/9/2022,13-07-23,Spain,41,Female,Laptop,,1 Month,,
2227,Basic,109,11,11/9/2022,10/7/2023,Spain,31,Male,Laptop,,1 Month,,
2228,Standard,109,15,16-09-22,10/7/2023,United States,51,Male,Tablet,,1 Month,,
2229,Standard,109,11,22-09-22,12/7/2023,Canada,43,Female,Smartphone,,1 Month,,
2230,Basic,108,12,26-09-22,12/7/2023,United States,33,Female,Laptop,,1 Month,,
2231,Premium,108,10,2/10/2022,9/7/2023,United States,47,Female,Smartphone,,1 Month,,
2232,Basic,107,13,4/10/2022,10/7/2023,Canada,40,Female,Laptop,,1 Month,,
2233,Standard,107,14,9/10/2022,12/7/2023,United Kingdom,34,Female,Smartphone,,1 Month,,
2234,Premium,107,15,11/10/2022,11/7/2023,Australia,40,Male,Tablet,,1 Month,,
2235,Basic,106,15,15-10-22,9/7/2023,Germany,38,Male,Laptop,,1 Month,,
2236,Premium,106,11,16-10-22,10/7/2023,France,47,Male,Smart TV,,1 Month,,
2237,Basic,105,13,18-10-22,11/7/2023,Brazil,29,Male,Smart TV,,1 Month,,
2238,Standard,105,14,21-10-22,10/7/2023,Mexico,49,Female,Smartphone,,1 Month,,
2239,Standard,105,12,22-10-22,8/7/2023,Spain,40,Male,Smart TV,,1 Month,,
2240,Basic,104,12,25-10-22,11/7/2023,Italy,51,Female,Laptop,,1 Month,,
2241,Premium,104,11,29-10-22,11/7/2023,Spain,51,Female,Tablet,,1 Month,,
2242,Basic,103,12,30-10-22,10/7/2023,Spain,50,Female,Smart TV,,1 Month,,
2243,Standard,103,10,4/11/2022,9/7/2023,United States,47,Female,Laptop,,1 Month,,
2244,Premium,103,10,5/11/2022,12/7/2023,Canada,40,Male,Smart TV,,1 Month,,
2245,Basic,102,15,7/11/2022,10/7/2023,United States,35,Female,Smart TV,,1 Month,,
2246,Basic,101,15,8/11/2022,10/7/2023,United States,37,Female,Smart TV,,1 Month,,
2247,Basic,100,15,9/11/2022,10/7/2023,Canada,30,Male,Tablet,,1 Month,,
2248,Standard,100,15,10/11/2022,11/7/2023,United Kingdom,47,Female,Tablet,,1 Month,,
2249,Premium,100,12,11/11/2022,10/7/2023,Australia,35,Male,Smartphone,,1 Month,,
2250,Basic,99,14,10/11/2022,11/7/2023,Germany,33,Male,Tablet,,1 Month,,
2251,Basic,98,13,10/11/2022,9/7/2023,France,51,Female,Laptop,,1 Month,,
2252,Premium,98,12,11/11/2022,11/7/2023,Brazil,31,Female,Tablet,,1 Month,,
2253,Standard,98,10,7/11/2022,11/7/2023,Mexico,48,Female,Laptop,,1 Month,,
2254,Standard,98,11,4/11/2022,11/7/2023,Spain,40,Male,Laptop,,1 Month,,
2255,Basic,97,15,31-10-22,9/7/2023,Italy,41,Female,Laptop,,1 Month,,
2256,Premium,97,15,29-10-22,11/7/2023,Spain,41,Male,Laptop,,1 Month,,
2257,Standard,97,12,20-10-22,10/7/2023,Spain,28,Female,Laptop,,1 Month,,
2258,Basic,96,13,14-10-22,11/7/2023,United States,45,Female,Laptop,,1 Month,,
2259,Standard,96,11,12/10/2022,10/7/2023,Canada,32,Female,Laptop,,1 Month,,
2260,Premium,96,10,1/10/2022,11/7/2023,United States,31,Male,Tablet,,1 Month,,
2261,Basic,95,10,25-09-22,10/7/2023,United States,40,Female,Tablet,,1 Month,,
2262,Premium,95,10,23-09-22,10/7/2023,Canada,40,Female,Smartphone,,1 Month,,
2263,Standard,95,14,19-09-22,9/7/2023,United Kingdom,50,Male,Tablet,,1 Month,,
2264,Basic,94,12,2/9/2022,12/7/2023,Australia,41,Male,Smartphone,,1 Month,,
2265,Standard,94,10,30-08-22,10/7/2023,Germany,43,Male,Tablet,,1 Month,,
2266,Premium,94,15,16-08-22,9/7/2023,France,43,Male,Tablet,,1 Month,,
2267,Basic,93,11,15-08-22,10/7/2023,Brazil,36,Female,Smartphone,,1 Month,,
2268,Standard,93,15,16-08-22,11/7/2023,Mexico,48,Male,Smart TV,,1 Month,,
2269,Premium,93,15,1/8/2022,10/7/2023,Spain,33,Female,Smartphone,,1 Month,,
2270,Basic,92,14,27-07-22,14-07-23,Italy,30,Female,Smart TV,,1 Month,,
2271,Premium,92,14,26-07-22,10/7/2023,Spain,37,Female,Laptop,,1 Month,,
2272,Basic,91,13,26-07-22,11/7/2023,Spain,49,Male,Smart TV,,1 Month,,
2273,Standard,91,15,27-07-22,11/7/2023,United States,47,Female,Smartphone,,1 Month,,
2274,Standard,91,10,26-07-22,13-07-23,Canada,45,Female,Tablet,,1 Month,,
2275,Basic,90,11,23-07-22,9/7/2023,United States,50,Male,Smart TV,,1 Month,,
2276,Premium,90,12,20-07-22,11/7/2023,United States,36,Male,Smartphone,,1 Month,,
2277,Basic,89,14,14-07-22,10/7/2023,Canada,37,Male,Smart TV,,1 Month,,
2278,Standard,89,15,14-07-22,12/7/2023,United Kingdom,38,Female,Tablet,,1 Month,,
2279,Premium,89,10,14-07-22,10/7/2023,Australia,40,Male,Smart TV,,1 Month,,
2280,Basic,88,13,13-07-22,12/7/2023,Germany,38,Female,Smart TV,,1 Month,,
2281,Premium,88,14,14-07-22,10/7/2023,France,46,Female,Tablet,,1 Month,,
2282,Basic,87,10,15-07-22,11/7/2023,Brazil,40,Female,Smartphone,,1 Month,,
2283,Standard,87,13,16-07-22,10/7/2023,Mexico,34,Male,Smart TV,,1 Month,,
2284,Standard,87,12,18-07-22,12/7/2023,Spain,39,Female,Smartphone,,1 Month,,
2285,Basic,86,13,19-07-22,10/7/2023,Italy,47,Male,Smartphone,,1 Month,,
2286,Premium,86,15,22-07-22,12/7/2023,Spain,41,Male,Laptop,,1 Month,,
2287,Basic,85,12,27-07-22,9/7/2023,Spain,47,Female,Tablet,,1 Month,,
2288,Standard,85,13,2/8/2022,13-07-23,United States,50,Male,Smartphone,,1 Month,,
2289,Premium,85,10,10/8/2022,10/7/2023,Canada,31,Male,Tablet,,1 Month,,
2290,Basic,84,13,15-08-22,11/7/2023,United States,41,Male,Smartphone,,1 Month,,
2291,Premium,84,11,18-08-22,11/7/2023,United States,31,Female,Laptop,,1 Month,,
2292,Basic,83,12,20-08-22,14-07-23,Canada,41,Female,Smart TV,,1 Month,,
2293,Standard,83,12,23-08-22,11/7/2023,United Kingdom,28,Male,Tablet,,1 Month,,
2294,Standard,83,14,24-08-22,10/7/2023,Australia,40,Female,Smartphone,,1 Month,,
2295,Basic,82,11,30-08-22,13-07-23,Germany,34,Female,Smart TV,,1 Month,,
2296,Premium,82,10,6/9/2022,13-07-23,France,37,Male,Smartphone,,1 Month,,
2297,Basic,81,13,13-09-22,10/7/2023,Brazil,30,Female,Laptop,,1 Month,,
2298,Standard,81,12,18-09-22,10/7/2023,Mexico,32,Male,Tablet,,1 Month,,
2299,Premium,81,14,22-09-22,12/7/2023,Spain,41,Male,Smartphone,,1 Month,,
2300,Basic,80,13,28-09-22,12/7/2023,Italy,42,Female,Tablet,,1 Month,,
2301,Premium,80,13,3/10/2022,9/7/2023,Spain,40,Male,Laptop,,1 Month,,
2302,Basic,79,11,5/10/2022,10/7/2023,Spain,30,Female,Smartphone,,1 Month,,
2303,Standard,79,14,9/10/2022,12/7/2023,United States,43,Male,Laptop,,1 Month,,
2304,Standard,79,14,15-10-22,11/7/2023,Canada,31,Female,Tablet,,1 Month,,
2305,Basic,78,15,16-10-22,9/7/2023,United States,45,Male,Smartphone,,1 Month,,
2306,Premium,78,10,18-10-22,11/7/2023,United States,33,Male,Smart TV,,1 Month,,
2307,Basic,77,14,19-10-22,12/7/2023,Canada,41,Male,Smartphone,,1 Month,,
2308,Standard,77,11,22-10-22,11/7/2023,United Kingdom,37,Male,Smart TV,,1 Month,,
2309,Premium,77,12,23-10-22,9/7/2023,Australia,40,Female,Smartphone,,1 Month,,
2310,Basic,76,10,29-10-22,12/7/2023,Germany,36,Male,Tablet,,1 Month,,
2311,Premium,76,14,30-10-22,11/7/2023,France,28,Male,Smart TV,,1 Month,,
2312,Basic,75,12,3/11/2022,11/7/2023,Brazil,38,Male,Smartphone,,1 Month,,
2313,Standard,75,11,4/11/2022,9/7/2023,Mexico,36,Female,Tablet,,1 Month,,
2314,Standard,75,12,5/11/2022,12/7/2023,Spain,47,Female,Smart TV,,1 Month,,
2315,Basic,74,12,7/11/2022,10/7/2023,Italy,35,Female,Laptop,,1 Month,,
2316,Premium,74,14,9/11/2022,11/7/2023,Spain,29,Female,Tablet,,1 Month,,
2317,Basic,73,14,10/11/2022,10/7/2023,Spain,49,Female,Smart TV,,1 Month,,
2318,Standard,73,11,11/11/2022,12/7/2023,United States,34,Male,Smart TV,,1 Month,,
2319,Premium,73,13,11/11/2022,11/7/2023,Canada,37,Male,Smart TV,,1 Month,,
2320,Basic,72,14,10/11/2022,11/7/2023,United States,50,Male,Smart TV,,1 Month,,
2321,Basic,71,12,11/11/2022,9/7/2023,United States,38,Male,Smart TV,,1 Month,,
2322,Basic,70,15,12/11/2022,11/7/2023,Canada,37,Female,Smart TV,,1 Month,,
2323,Standard,70,12,7/11/2022,11/7/2023,United Kingdom,34,Male,Laptop,,1 Month,,
2324,Premium,70,13,4/11/2022,11/7/2023,Australia,30,Male,Smart TV,,1 Month,,
2325,Basic,69,13,3/11/2022,11/7/2023,Germany,35,Male,Laptop,,1 Month,,
2326,Basic,68,12,1/11/2022,11/7/2023,France,39,Male,Tablet,,1 Month,,
2327,Premium,68,10,29-10-22,11/7/2023,Brazil,47,Female,Tablet,,1 Month,,
2328,Standard,68,13,26-10-22,11/7/2023,Mexico,40,Female,Laptop,,1 Month,,
2329,Standard,68,12,25-10-22,10/7/2023,Spain,33,Male,Smart TV,,1 Month,,
2330,Basic,67,12,22-10-22,13-07-23,Italy,32,Female,Smartphone,,1 Month,,
2331,Premium,67,13,16-10-22,10/7/2023,Spain,32,Male,Smart TV,,1 Month,,
2332,Standard,67,10,15-10-22,10/7/2023,Spain,30,Female,Smart TV,,1 Month,,
2333,Basic,66,12,19-09-22,11/7/2023,United States,49,Male,Tablet,,1 Month,,
2334,Standard,66,13,16-09-22,12/7/2023,Canada,39,Female,Smartphone,,1 Month,,
2335,Premium,66,15,8/9/2022,10/7/2023,United States,45,Male,Laptop,,1 Month,,
2336,Basic,65,14,21-08-22,12/7/2023,United States,43,Male,Smartphone,,1 Month,,
2337,Premium,65,10,20-08-22,10/7/2023,Canada,41,Male,Smartphone,,1 Month,,
2338,Standard,65,10,10/8/2022,11/7/2023,United Kingdom,38,Female,Tablet,,1 Month,,
2339,Basic,64,13,31-07-22,11/7/2023,Australia,34,Female,Smartphone,,1 Month,,
2340,Standard,64,15,30-07-22,14-07-23,Germany,38,Male,Laptop,,1 Month,,
2341,Premium,64,11,31-07-22,10/7/2023,France,48,Male,Tablet,,1 Month,,
2342,Basic,63,11,30-07-22,12/7/2023,Brazil,38,Female,Smart TV,,1 Month,,
2343,Standard,63,10,30-07-22,11/7/2023,Mexico,34,Female,Laptop,,1 Month,,
2344,Premium,63,10,27-07-22,13-07-23,Spain,44,Female,Tablet,,1 Month,,
2345,Basic,62,11,21-07-22,10/7/2023,Italy,39,Male,Smartphone,,1 Month,,
2346,Premium,62,10,20-07-22,12/7/2023,Spain,43,Female,Smartphone,,1 Month,,
2347,Basic,61,13,16-07-22,10/7/2023,Spain,49,Female,Smart TV,,1 Month,,
2348,Standard,61,10,16-07-22,12/7/2023,United States,48,Female,Smart TV,,1 Month,,
2349,Standard,61,11,14-07-22,11/7/2023,Canada,47,Female,Tablet,,1 Month,,
2350,Basic,60,12,14-07-22,13-07-23,United States,27,Female,Laptop,,1 Month,,
2351,Premium,60,14,15-07-22,10/7/2023,United States,40,Female,Smartphone,,1 Month,,
2352,Basic,59,11,16-07-22,12/7/2023,Canada,43,Female,Smart TV,,1 Month,,
2353,Standard,59,15,18-07-22,10/7/2023,United Kingdom,30,Female,Laptop,,1 Month,,
2354,Premium,59,13,19-07-22,13-07-23,Australia,43,Female,Smart TV,,1 Month,,
2355,Basic,58,13,22-07-22,10/7/2023,Germany,49,Male,Laptop,,1 Month,,
2356,Premium,58,13,25-07-22,12/7/2023,France,47,Male,Smartphone,,1 Month,,
2357,Basic,57,13,26-07-22,11/7/2023,Brazil,33,Male,Smartphone,,1 Month,,
2358,Standard,57,15,4/8/2022,14-07-23,Mexico,48,Female,Smartphone,,1 Month,,
2359,Standard,57,13,12/8/2022,11/7/2023,Spain,31,Male,Laptop,,1 Month,,
2360,Basic,56,13,14-08-22,11/7/2023,Italy,30,Male,Tablet,,1 Month,,
2361,Premium,56,14,16-08-22,13-07-23,Spain,34,Female,Smartphone,,1 Month,,
2362,Basic,55,12,17-08-22,14-07-23,Spain,37,Male,Smartphone,,1 Month,,
2363,Standard,55,11,22-08-22,11/7/2023,United States,44,Female,Smart TV,,1 Month,,
2364,Premium,55,13,26-08-22,11/7/2023,Canada,28,Female,Smart TV,,1 Month,,
2365,Basic,54,11,6/9/2022,13-07-23,United States,47,Male,Smartphone,,1 Month,,
2366,Premium,54,11,9/9/2022,13-07-23,United States,43,Male,Smart TV,,1 Month,,
2367,Basic,53,12,17-09-22,10/7/2023,Canada,51,Male,Tablet,,1 Month,,
2368,Standard,53,14,19-09-22,11/7/2023,United Kingdom,50,Male,Laptop,,1 Month,,
2369,Standard,53,11,24-09-22,13-07-23,Australia,40,Female,Smartphone,,1 Month,,
2370,Basic,52,11,29-09-22,12/7/2023,Germany,31,Female,Laptop,,1 Month,,
2371,Premium,52,15,3/10/2022,10/7/2023,France,29,Female,Smartphone,,1 Month,,
2372,Basic,51,15,7/10/2022,10/7/2023,Brazil,38,Female,Tablet,,1 Month,,
2373,Standard,51,14,14-10-22,13-07-23,Mexico,47,Male,Tablet,,1 Month,,
2374,Premium,51,15,16-10-22,12/7/2023,Spain,30,Male,Tablet,,1 Month,,
2375,Basic,50,13,18-10-22,10/7/2023,Italy,42,Male,Laptop,,1 Month,,
2376,Premium,50,12,19-10-22,12/7/2023,Spain,49,Male,Smart TV,,1 Month,,
2377,Basic,49,14,20-10-22,12/7/2023,Spain,50,Female,Tablet,,1 Month,,
2378,Standard,49,11,22-10-22,11/7/2023,United States,51,Male,Smart TV,,1 Month,,
2379,Standard,49,11,25-10-22,9/7/2023,Canada,47,Male,Smartphone,,1 Month,,
2380,Basic,48,13,27-10-22,12/7/2023,United States,36,Female,Smartphone,,1 Month,,
2381,Premium,48,12,30-10-22,11/7/2023,United States,30,Female,Laptop,,1 Month,,
2382,Basic,47,12,1/11/2022,11/7/2023,Canada,34,Female,Tablet,,1 Month,,
2383,Standard,47,10,5/11/2022,10/7/2023,United Kingdom,35,Female,Tablet,,1 Month,,
2384,Premium,47,14,7/11/2022,12/7/2023,Australia,30,Male,Smart TV,,1 Month,,
2385,Basic,46,14,8/11/2022,11/7/2023,Germany,30,Male,Tablet,,1 Month,,
2386,Premium,46,11,10/11/2022,12/7/2023,France,41,Female,Smartphone,,1 Month,,
2387,Basic,45,15,11/11/2022,10/7/2023,Brazil,39,Female,Smartphone,,1 Month,,
2388,Standard,45,14,12/11/2022,12/7/2023,Mexico,30,Male,Tablet,,1 Month,,
2389,Standard,45,12,11/11/2022,12/7/2023,Spain,36,Female,Smart TV,,1 Month,,
2390,Basic,44,11,11/11/2022,12/7/2023,Italy,33,Female,Smartphone,,1 Month,,
2391,Premium,44,11,12/11/2022,10/7/2023,Spain,35,Female,Tablet,,1 Month,,
2392,Basic,43,14,11/11/2022,12/7/2023,Spain,46,Male,Tablet,,1 Month,,
2393,Standard,43,12,7/11/2022,11/7/2023,United States,51,Female,Tablet,,1 Month,,
2394,Premium,43,13,5/11/2022,12/7/2023,Canada,42,Female,Smartphone,,1 Month,,
2395,Basic,42,13,2/11/2022,11/7/2023,United States,30,Female,Smart TV,,1 Month,,
2396,Basic,41,10,31-10-22,13-07-23,United States,45,Male,Smartphone,,1 Month,,
2397,Basic,40,15,29-10-22,11/7/2023,Canada,27,Male,Smartphone,,1 Month,,
2398,Standard,40,10,25-10-22,11/7/2023,United Kingdom,41,Male,Smart TV,,1 Month,,
2399,Premium,40,14,23-10-22,10/7/2023,Australia,35,Male,Tablet,,1 Month,,
2400,Basic,39,10,17-10-22,13-07-23,Germany,30,Male,Laptop,,1 Month,,
2401,Basic,38,11,16-10-22,11/7/2023,France,35,Female,Laptop,,1 Month,,
2402,Premium,38,12,5/10/2022,11/7/2023,Brazil,47,Female,Smartphone,,1 Month,,
2403,Standard,38,15,17-09-22,11/7/2023,Mexico,41,Male,Laptop,,1 Month,,
2404,Standard,38,12,17-09-22,12/7/2023,Spain,48,Female,Tablet,,1 Month,,
2405,Basic,37,12,6/9/2022,11/7/2023,Italy,32,Female,Smart TV,,1 Month,,
2406,Premium,37,13,30-08-22,15-07-23,Spain,35,Female,Smart TV,,1 Month,,
2407,Standard,37,11,29-08-22,11/7/2023,Spain,31,Female,Smartphone,,1 Month,,
2408,Basic,36,12,25-08-22,13-07-23,United States,45,Female,Smartphone,,1 Month,,
2409,Standard,36,14,3/8/2022,11/7/2023,Canada,38,Female,Laptop,,1 Month,,
2410,Premium,36,12,2/8/2022,14-07-23,United States,34,Male,Smartphone,,1 Month,,
2411,Basic,35,15,2/8/2022,11/7/2023,United States,37,Female,Smartphone,,1 Month,,
2412,Premium,35,12,1/8/2022,13-07-23,Canada,27,Female,Smart TV,,1 Month,,
2413,Standard,35,13,31-07-22,11/7/2023,United Kingdom,44,Female,Tablet,,1 Month,,
2414,Basic,34,10,22-07-22,13-07-23,Australia,46,Male,Smart TV,,1 Month,,
2415,Standard,34,14,22-07-22,11/7/2023,Germany,37,Male,Smart TV,,1 Month,,
2416,Premium,34,14,19-07-22,13-07-23,France,44,Male,Tablet,,1 Month,,
2417,Basic,33,15,17-07-22,11/7/2023,Brazil,29,Male,Smart TV,,1 Month,,
2418,Standard,33,13,16-07-22,13-07-23,Mexico,28,Female,Laptop,,1 Month,,
2419,Premium,33,14,16-07-22,11/7/2023,Spain,50,Male,Smart TV,,1 Month,,
2420,Basic,32,13,16-07-22,13-07-23,Italy,39,Male,Laptop,,1 Month,,
2421,Premium,32,10,16-07-22,11/7/2023,Spain,34,Female,Smart TV,,1 Month,,
2422,Basic,31,14,17-07-22,12/7/2023,Spain,40,Male,Smart TV,,1 Month,,
2423,Standard,31,12,19-07-22,11/7/2023,United States,30,Male,Laptop,,1 Month,,
2424,Standard,31,14,20-07-22,14-07-23,Canada,41,Female,Laptop,,1 Month,,
2425,Basic,30,12,21-07-22,10/7/2023,United States,39,Male,Tablet,,1 Month,,
2426,Premium,30,15,23-07-22,12/7/2023,United States,51,Male,Smartphone,,1 Month,,
2427,Basic,29,15,3/8/2022,14-07-23,Canada,28,Female,Smartphone,,1 Month,,
2428,Standard,29,12,6/8/2022,15-07-23,United Kingdom,30,Female,Tablet,,1 Month,,
2429,Premium,29,11,10/8/2022,12/7/2023,Australia,30,Female,Smartphone,,1 Month,,
2430,Basic,28,10,13-08-22,11/7/2023,Germany,44,Female,Tablet,,1 Month,,
2431,Premium,28,12,15-08-22,14-07-23,France,29,Female,Smart TV,,1 Month,,
2432,Basic,27,11,19-08-22,14-07-23,Brazil,28,Female,Tablet,,1 Month,,
2433,Standard,27,10,22-08-22,11/7/2023,Mexico,48,Male,Tablet,,1 Month,,
2434,Standard,27,11,28-08-22,11/7/2023,Spain,42,Female,Smart TV,,1 Month,,
2435,Basic,26,14,6/9/2022,13-07-23,Italy,39,Male,Smartphone,,1 Month,,
2436,Premium,26,14,16-09-22,13-07-23,Spain,44,Female,Smart TV,,1 Month,,
2437,Basic,25,11,18-09-22,11/7/2023,Spain,49,Male,Smart TV,,1 Month,,
2438,Standard,25,12,23-09-22,11/7/2023,United States,49,Female,Smart TV,,1 Month,,
2439,Premium,25,10,28-09-22,13-07-23,Canada,36,Female,Laptop,,1 Month,,
2440,Basic,24,14,29-09-22,12/7/2023,United States,50,Female,Laptop,,1 Month,,
2441,Premium,24,10,7/10/2022,10/7/2023,United States,49,Female,Smartphone,,1 Month,,
2442,Basic,23,11,8/10/2022,12/7/2023,Canada,36,Male,Smartphone,,1 Month,,
2443,Standard,23,13,10/10/2022,13-07-23,United Kingdom,28,Female,Laptop,,1 Month,,
2444,Standard,23,15,14-10-22,12/7/2023,Australia,45,Female,Smartphone,,1 Month,,
2445,Basic,22,14,16-10-22,10/7/2023,Germany,31,Female,Smartphone,,1 Month,,
2446,Premium,22,11,18-10-22,12/7/2023,France,46,Male,Tablet,,1 Month,,
2447,Basic,21,14,21-10-22,12/7/2023,Brazil,27,Male,Tablet,,1 Month,,
2448,Standard,21,13,24-10-22,12/7/2023,Mexico,43,Male,Tablet,,1 Month,,
2449,Premium,21,10,27-10-22,9/7/2023,Spain,51,Female,Smart TV,,1 Month,,
2450,Basic,20,13,29-10-22,13-07-23,Italy,47,Female,Smartphone,,1 Month,,
2451,Premium,20,15,31-10-22,12/7/2023,Spain,48,Female,Tablet,,1 Month,,
2452,Basic,19,14,4/11/2022,13-07-23,Spain,31,Female,Tablet,,1 Month,,
2453,Standard,19,15,6/11/2022,11/7/2023,United States,48,Female,Smartphone,,1 Month,,
2454,Standard,19,10,8/11/2022,13-07-23,Canada,36,Male,Smartphone,,1 Month,,
2455,Basic,18,10,9/11/2022,11/7/2023,United States,38,Female,Tablet,,1 Month,,
2456,Premium,18,13,11/11/2022,13-07-23,United States,39,Male,Smartphone,,1 Month,,
2457,Basic,17,11,12/11/2022,10/7/2023,Canada,48,Male,Tablet,,1 Month,,
2458,Standard,17,12,12/11/2022,12/7/2023,United Kingdom,30,Female,Smart TV,,1 Month,,
2459,Premium,17,12,12/11/2022,12/7/2023,Australia,30,Male,Smart TV,,1 Month,,
2460,Basic,16,15,12/11/2022,13-07-23,Germany,35,Female,Smart TV,,1 Month,,
2461,Premium,16,13,13-11-22,12/7/2023,France,41,Male,Laptop,,1 Month,,
2462,Basic,15,11,13-11-22,13-07-23,Brazil,40,Female,Smart TV,,1 Month,,
2463,Standard,15,10,12/11/2022,11/7/2023,Mexico,50,Male,Smart TV,,1 Month,,
2464,Standard,15,12,5/11/2022,12/7/2023,Spain,42,Female,Smartphone,,1 Month,,
2465,Basic,14,15,3/11/2022,11/7/2023,Italy,30,Male,Tablet,,1 Month,,
2466,Premium,14,12,30-10-22,14-07-23,Spain,34,Male,Laptop,,1 Month,,
2467,Basic,13,15,26-10-22,11/7/2023,Spain,40,Female,Smartphone,,1 Month,,
2468,Standard,13,14,24-10-22,12/7/2023,United States,47,Female,Smartphone,,1 Month,,
2469,Premium,13,12,24-10-22,11/7/2023,Canada,36,Male,Laptop,,1 Month,,
2470,Basic,12,13,20-10-22,13-07-23,United States,50,Female,Tablet,,1 Month,,
